image_id,width,height,n_objects,n_attributes,n_relations,attrs_per_obj,rels_per_obj
2405408,500,309,19,17,35,0.895,1.842
2322984,500,333,26,15,112,0.577,4.308
2385332,375,500,26,17,121,0.654,4.654
2322026,500,333,22,6,41,0.273,1.864
2329596,500,325,6,0,6,0.0,1.0
2329046,500,331,14,7,14,0.5,1.0
2387863,500,333,16,4,27,0.25,1.688
2323378,500,375,19,17,97,0.895,5.105
2352570,500,375,23,21,35,0.913,1.522
2389330,500,375,2,2,2,1.0,1.0
2328679,500,375,23,7,32,0.304,1.391
2413995,500,333,14,13,25,0.929,1.786
2332539,500,375,12,9,7,0.75,0.583
2403125,500,333,22,11,93,0.5,4.227
2316480,500,375,14,9,21,0.643,1.5
2343183,382,500,14,1,19,0.071,1.357
2348809,500,334,20,5,55,0.25,2.75
2345299,500,214,21,16,59,0.762,2.81
2345296,375,500,12,6,16,0.5,1.333
2398097,500,375,16,6,61,0.375,3.812
2359214,500,375,11,3,3,0.273,0.273
2397042,500,375,23,21,26,0.913,1.13
2416315,500,333,13,12,55,0.923,4.231
2359333,500,375,15,13,84,0.867,5.6
2393602,500,375,24,19,144,0.792,6.0
2341451,500,377,19,5,48,0.263,2.526
2337003,500,375,8,1,17,0.125,2.125
2343637,500,220,11,11,12,1.0,1.091
2349604,333,500,16,13,45,0.812,2.812
2398893,500,375,10,13,14,1.3,1.4
2366506,375,500,22,8,80,0.364,3.636
1159271,1024,672,14,13,18,0.929,1.286
2341180,500,281,9,1,22,0.111,2.444
2398540,500,308,11,7,19,0.636,1.727
2345741,500,445,18,13,46,0.722,2.556
2381540,500,333,11,12,9,1.091,0.818
2345745,500,375,33,16,97,0.485,2.939
2398546,500,201,19,6,30,0.316,1.579
2363578,334,500,11,10,10,0.909,0.909
2359058,500,333,28,9,34,0.321,1.214
2351265,500,333,9,3,4,0.333,0.444
2351260,500,374,13,6,28,0.462,2.154
2359055,333,500,19,10,62,0.526,3.263
2367903,500,333,12,8,5,0.667,0.417
285673,768,1024,25,8,95,0.32,3.8
2371156,500,281,18,18,96,1.0,5.333
2409432,500,375,15,12,49,0.8,3.267
2321680,432,500,8,4,12,0.5,1.5
2360279,500,333,22,12,16,0.545,0.727
2371151,500,305,2,4,1,2.0,0.5
2360903,500,375,7,9,1,1.286,0.143
2360273,500,375,13,5,18,0.385,1.385
713381,1024,768,42,14,233,0.333,5.548
713386,739,1196,5,0,1,0.0,0.2
2368297,375,500,35,5,161,0.143,4.6
2371481,375,500,26,14,52,0.538,2.0
2324683,500,329,13,6,23,0.462,1.769
2412168,500,375,12,16,36,1.333,3.0
2351197,500,333,24,2,68,0.083,2.833
2396393,500,375,18,13,21,0.722,1.167
2396397,500,333,23,13,37,0.565,1.609
2322975,500,333,17,12,31,0.706,1.824
2326268,375,500,38,14,166,0.368,4.368
1526,800,600,14,26,19,1.857,1.357
2343965,500,333,19,16,36,0.842,1.895
2377671,500,366,23,13,67,0.565,2.913
1522,640,480,18,6,29,0.333,1.611
1529,800,600,14,1,37,0.071,2.643
2392556,500,375,14,11,31,0.786,2.214
2340921,500,333,14,13,21,0.929,1.5
2340926,500,375,17,5,45,0.294,2.647
2371739,500,333,17,4,9,0.235,0.529
2362212,375,500,13,6,12,0.462,0.923
2409383,500,333,5,1,10,0.2,2.0
2378852,500,296,26,14,125,0.538,4.808
2417190,500,375,8,2,8,0.25,1.0
2349860,375,500,18,14,79,0.778,4.389
2378857,500,334,15,14,37,0.933,2.467
2378858,500,375,12,17,29,1.417,2.417
2384880,381,500,13,13,42,1.0,3.231
4118,600,450,10,9,8,0.9,0.8
713655,1280,853,30,4,305,0.133,10.167
2386019,375,500,24,11,66,0.458,2.75
2386013,500,333,17,14,64,0.824,3.765
2367678,500,333,29,10,157,0.345,5.414
2336536,375,500,14,6,36,0.429,2.571
2350021,500,358,23,12,68,0.522,2.957
2350027,500,332,28,10,82,0.357,2.929
2394089,389,500,10,8,10,0.8,1.0
2374240,500,333,28,19,74,0.679,2.643
2343086,500,329,16,16,71,1.0,4.438
2352856,435,500,9,2,6,0.222,0.667
2370285,500,375,27,11,70,0.407,2.593
2388597,342,500,12,13,16,1.083,1.333
2370283,500,375,27,13,68,0.481,2.519
2354925,500,375,21,3,65,0.143,3.095
2414646,500,375,25,7,66,0.28,2.64
2358011,375,500,9,10,17,1.111,1.889
2410083,500,375,15,16,38,1.067,2.533
2405249,500,333,14,9,55,0.643,3.929
2413698,500,333,17,11,38,0.647,2.235
2315900,335,500,16,5,20,0.312,1.25
2315907,500,388,25,7,101,0.28,4.04
2327131,500,331,19,12,52,0.632,2.737
2315904,500,333,1,0,0,0.0,0.0
2413693,500,296,7,9,7,1.286,1.0
2365098,500,281,23,10,98,0.435,4.261
2413696,374,500,14,12,37,0.857,2.643
2417737,500,394,18,4,101,0.222,5.611
2353599,500,334,35,7,175,0.2,5.0
2417731,500,491,25,12,82,0.48,3.28
2378273,500,282,22,17,69,0.773,3.136
2353591,500,375,25,10,82,0.4,3.28
2378279,500,333,16,17,45,1.062,2.812
2417738,333,500,12,8,8,0.667,0.667
2375100,375,500,16,13,56,0.812,3.5
2394891,500,375,19,13,77,0.684,4.053
2320305,500,375,16,2,34,0.125,2.125
2320306,500,333,12,14,24,1.167,2.0
2370468,500,375,19,20,36,1.053,1.895
2363269,332,500,38,10,165,0.263,4.342
2343034,500,333,12,8,24,0.667,2.0
2346515,332,500,31,24,168,0.774,5.419
2413340,375,500,17,5,56,0.294,3.294
2413341,500,375,31,18,147,0.581,4.742
2346511,324,500,17,5,51,0.294,3.0
2343032,500,333,22,13,66,0.591,3.0
2414425,500,282,11,8,23,0.727,2.091
2323964,500,281,6,7,6,1.167,1.0
2317856,379,500,28,11,204,0.393,7.286
2317854,500,281,21,2,46,0.095,2.19
2319968,500,375,20,5,93,0.25,4.65
2387278,500,500,15,5,31,0.333,2.067
2330262,500,313,21,13,49,0.619,2.333
2315632,500,332,29,7,103,0.241,3.552
2330266,500,333,15,3,6,0.2,0.4
2406392,500,343,12,11,17,0.917,1.417
2339318,500,333,5,3,0,0.6,0.0
2386907,500,333,14,15,28,1.071,2.0
2386903,500,333,20,20,59,1.0,2.95
2381305,500,375,11,12,47,1.091,4.273
2379166,500,375,28,19,222,0.679,7.929
2374552,500,375,9,11,13,1.222,1.444
2416487,500,341,12,5,12,0.417,1.0
2416484,300,500,16,7,21,0.438,1.312
2338040,500,333,9,2,25,0.222,2.778
2321891,375,500,25,7,61,0.28,2.44
2352179,500,333,24,13,66,0.542,2.75
2343358,500,326,20,15,89,0.75,4.45
141,800,600,21,15,104,0.714,4.952
2343353,375,500,17,10,49,0.588,2.882
2343352,500,375,13,9,30,0.692,2.308
2388942,334,500,21,17,80,0.81,3.81
2350669,500,375,10,2,10,0.2,1.0
2397819,375,500,8,8,17,1.0,2.125
2327922,500,375,16,5,56,0.312,3.5
2338599,335,500,14,2,27,0.143,1.929
2325702,500,333,7,5,10,0.714,1.429
2338269,500,334,9,3,21,0.333,2.333
2338591,500,375,6,3,9,0.5,1.5
2337287,500,301,12,6,11,0.5,0.917
2391143,500,333,17,16,83,0.941,4.882
2352312,500,374,19,11,35,0.579,1.842
2368356,375,500,12,15,33,1.25,2.75
2411062,500,333,6,6,13,1.0,2.167
2411067,500,375,6,10,12,1.667,2.0
2411069,500,333,28,12,93,0.429,3.321
2326465,500,334,16,5,51,0.312,3.188
2374248,500,375,14,2,34,0.143,2.429
2326460,500,334,9,2,8,0.222,0.889
2383197,500,375,16,16,56,1.0,3.5
2316108,375,500,11,1,9,0.091,0.818
2324557,500,375,11,5,18,0.455,1.636
2368846,500,281,13,4,28,0.308,2.154
2415774,309,500,10,7,8,0.7,0.8
2365428,500,339,15,7,17,0.467,1.133
2365427,400,500,14,7,20,0.5,1.429
2368848,500,375,14,4,28,0.286,2.0
2362436,500,375,10,12,17,1.2,1.7
2365351,500,374,11,4,13,0.364,1.182
2363819,500,358,16,7,41,0.438,2.562
2369714,500,374,35,13,134,0.371,3.829
2369717,500,323,17,0,35,0.0,2.059
2369719,333,500,16,4,25,0.25,1.562
2318945,500,375,29,13,231,0.448,7.966
2366330,281,500,9,10,8,1.111,0.889
2318947,500,333,8,1,4,0.125,0.5
2400599,500,375,16,2,52,0.125,3.25
2336880,333,500,14,8,62,0.571,4.429
2412909,253,500,22,16,53,0.727,2.409
2357844,500,305,19,1,22,0.053,1.158
2333619,500,333,12,10,26,0.833,2.167
2386658,500,332,10,12,14,1.2,1.4
2412901,500,186,7,2,19,0.286,2.714
2317677,500,375,25,3,177,0.12,7.08
2361523,375,500,24,22,94,0.917,3.917
2386651,500,357,14,13,46,0.929,3.286
2403712,500,333,25,19,56,0.76,2.24
2370112,500,375,11,1,26,0.091,2.364
2380436,500,375,13,15,40,1.154,3.077
2324559,500,375,24,14,57,0.583,2.375
2328051,333,500,18,4,26,0.222,1.444
2384502,500,166,11,13,37,1.182,3.364
2383225,500,375,8,9,4,1.125,0.5
2328054,500,376,13,6,22,0.462,1.692
2348125,500,334,6,6,13,1.0,2.167
1592305,1024,768,41,8,173,0.195,4.22
2328506,500,500,14,9,8,0.643,0.571
2328504,500,333,11,5,26,0.455,2.364
2316817,500,375,34,9,146,0.265,4.294
2911,800,600,4,3,6,0.75,1.5
2400622,500,409,13,10,13,0.769,1.0
2387151,500,375,2,2,2,1.0,1.0
2401622,500,500,11,11,40,1.0,3.636
2401623,500,375,17,3,53,0.176,3.118
715,800,600,6,11,10,1.833,1.667
714,800,600,20,16,79,0.8,3.95
2401625,500,293,9,6,24,0.667,2.667
2380556,500,282,11,19,50,1.727,4.545
285881,685,1024,35,23,141,0.657,4.029
2344826,500,374,23,12,51,0.522,2.217
2344827,296,500,21,3,42,0.143,2.0
2407485,500,333,15,6,47,0.4,3.133
2326076,500,333,29,9,169,0.31,5.828
2407480,281,500,6,13,9,2.167,1.5
2407481,500,333,21,17,99,0.81,4.714
1069,732,549,31,17,81,0.548,2.613
2382954,500,375,2,2,2,1.0,1.0
2377088,500,375,14,6,79,0.429,5.643
2340117,500,333,30,11,170,0.367,5.667
2377081,500,321,19,11,45,0.579,2.368
2332436,333,500,8,5,2,0.625,0.25
2382202,333,500,3,2,3,0.667,1.0
2389541,500,347,9,10,5,1.111,0.556
2398398,500,500,14,6,40,0.429,2.857
2398390,500,375,20,10,37,0.5,1.85
2345193,500,500,26,19,142,0.731,5.462
4328,256,256,14,0,29,0.0,2.071
2396253,500,334,13,16,42,1.231,3.231
2349471,500,333,18,13,27,0.722,1.5
2367069,500,252,32,9,99,0.281,3.094
3144,800,600,14,9,57,0.643,4.071
2367061,500,332,21,1,65,0.048,3.095
2317130,500,500,11,16,18,1.455,1.636
2377889,500,375,14,3,12,0.214,0.857
2413508,500,333,10,7,24,0.7,2.4
713282,768,1024,15,1,31,0.067,2.067
2412286,500,335,14,12,14,0.857,1.0
2413503,500,375,18,19,54,1.056,3.0
2389115,500,325,26,24,93,0.923,3.577
2325476,500,444,22,5,44,0.227,2.0
2366195,500,148,42,8,293,0.19,6.976
2410853,372,500,17,10,43,0.588,2.529
2402996,500,375,22,25,81,1.136,3.682
2402999,500,375,37,22,194,0.595,5.243
2370598,500,375,19,4,56,0.211,2.947
2367240,500,333,11,9,56,0.818,5.091
2354000,500,375,24,9,106,0.375,4.417
2351036,500,333,18,6,58,0.333,3.222
2351035,500,375,19,5,80,0.263,4.211
2372348,500,332,17,4,45,0.235,2.647
2323146,375,500,18,9,75,0.5,4.167
2346071,500,375,27,15,78,0.556,2.889
2372341,500,375,26,10,126,0.385,4.846
2381933,375,500,23,15,63,0.652,2.739
2398973,500,333,16,9,31,0.562,1.938
2381683,500,375,12,18,17,1.5,1.417
2416107,500,298,11,13,15,1.182,1.364
2327307,500,313,24,1,87,0.042,3.625
2381689,500,333,17,15,16,0.882,0.941
2389455,500,375,15,19,45,1.267,3.0
2341243,500,331,5,6,1,1.2,0.2
2341246,500,336,10,4,25,0.4,2.5
2402662,375,500,5,4,2,0.8,0.4
2410600,500,375,11,11,14,1.0,1.273
2320825,375,500,16,4,35,0.25,2.188
2362999,500,333,15,6,34,0.4,2.267
2406636,500,375,8,6,7,0.75,0.875
2346213,375,500,33,18,104,0.545,3.152
2406639,500,375,28,18,104,0.643,3.714
2362991,333,500,26,15,64,0.577,2.462
1160236,1024,688,18,14,26,0.778,1.444
2335612,500,332,21,6,46,0.286,2.19
2370859,500,375,8,11,22,1.375,2.75
2342715,500,375,28,8,69,0.286,2.464
2344561,500,375,14,1,14,0.071,1.0
2417641,375,500,16,3,30,0.188,1.875
2350926,500,333,18,9,39,0.5,2.167
2350927,334,500,13,3,11,0.231,0.846
712975,1008,651,16,8,31,0.5,1.938
2334624,500,375,12,8,25,0.667,2.083
2334623,500,375,15,5,42,0.333,2.8
2318378,500,376,9,2,8,0.222,0.889
2318376,500,346,21,22,61,1.048,2.905
2383429,500,333,22,10,87,0.455,3.955
2325816,500,333,17,6,26,0.353,1.529
2395077,500,343,0,0,0,0.0,0.0
713822,500,375,18,13,34,0.722,1.889
2417508,500,500,12,3,4,0.25,0.333
2325810,500,375,17,7,51,0.412,3.0
3501,640,480,11,2,2,0.182,0.182
2359553,500,332,23,11,82,0.478,3.565
2412751,500,333,16,15,48,0.938,3.0
2357062,375,500,8,11,9,1.375,1.125
2411214,500,185,10,7,12,0.7,1.2
2404132,500,375,16,10,43,0.625,2.688
2374973,500,375,20,7,49,0.35,2.45
2372563,500,375,15,10,38,0.667,2.533
2374759,500,333,22,20,100,0.909,4.545
2401001,500,375,14,7,23,0.5,1.643
150439,1024,768,14,20,22,1.429,1.571
2404905,500,333,13,8,21,0.615,1.615
2404457,500,332,19,12,51,0.632,2.684
2330674,375,500,15,7,19,0.467,1.267
150433,1024,681,26,16,125,0.615,4.808
2378646,500,357,14,8,37,0.571,2.643
2340,800,600,16,3,107,0.188,6.688
2378643,500,333,20,3,46,0.15,2.3
2347030,500,333,28,4,126,0.143,4.5
2401364,500,375,19,6,72,0.316,3.789
2368124,500,333,26,7,87,0.269,3.346
2401360,500,375,11,10,25,0.909,2.273
2407901,400,500,13,10,52,0.769,4.0
2399941,500,375,25,9,44,0.36,1.76
2407907,500,333,4,9,3,2.25,0.75
2336709,500,333,14,8,60,0.571,4.286
2336704,500,375,14,1,22,0.071,1.571
2326899,500,333,25,21,160,0.84,6.4
2408171,500,309,22,20,80,0.909,3.636
2388881,500,333,11,8,27,0.727,2.455
2387426,500,326,8,13,10,1.625,1.25
2330018,500,375,11,11,14,1.0,1.273
2328262,375,500,9,4,11,0.444,1.222
1888,800,600,22,14,84,0.636,3.818
1887,800,600,38,14,345,0.368,9.079
3701,800,600,45,9,282,0.2,6.267
2330014,500,375,8,6,6,0.75,0.75
2123,800,600,10,8,8,0.8,0.8
2348111,500,333,15,8,22,0.533,1.467
2396828,500,370,21,11,101,0.524,4.81
2396539,500,375,20,9,55,0.45,2.75
2396535,500,281,12,14,8,1.167,0.667
4912,640,480,13,13,34,1.0,2.615
2396532,500,375,10,8,6,0.8,0.6
2358208,500,249,15,12,21,0.8,1.4
2344108,500,321,14,6,37,0.429,2.643
2407675,333,500,30,15,143,0.5,4.767
2355838,500,375,13,3,16,0.231,1.231
2358804,500,333,15,6,34,0.4,2.267
2355835,500,375,20,5,50,0.25,2.5
4238,534,338,5,3,2,0.6,0.4
2344106,250,500,7,13,9,1.857,1.286
133,800,600,6,1,2,0.167,0.333
132,800,600,12,5,12,0.417,1.0
2328193,333,500,22,13,41,0.591,1.864
2328196,500,334,24,11,54,0.458,2.25
2351876,500,333,9,0,4,0.0,0.444
2356338,500,333,12,4,18,0.333,1.5
2353784,500,281,15,9,42,0.6,2.8
2353781,500,353,29,15,220,0.517,7.586
2369526,500,334,16,8,70,0.5,4.375
2369524,500,374,17,15,45,0.882,2.647
2341884,500,374,8,4,7,0.5,0.875
2378906,500,333,12,4,20,0.333,1.667
2369618,500,484,14,12,34,0.857,2.429
2317441,500,334,24,16,54,0.667,2.25
2400651,500,375,27,12,111,0.444,4.111
2355789,500,389,21,9,101,0.429,4.81
2415017,500,375,10,11,7,1.1,0.7
2389137,333,500,10,7,2,0.7,0.2
2415011,500,375,6,2,4,0.333,0.667
2362604,374,500,12,8,35,0.667,2.917
2332734,333,500,7,2,8,0.286,1.143
2332739,500,333,8,4,7,0.5,0.875
2389138,500,333,11,10,21,0.909,1.909
2316712,331,500,24,16,9,0.667,0.375
2366627,405,500,10,3,12,0.3,1.2
2373198,375,500,18,7,14,0.389,0.778
2338671,500,334,24,6,70,0.25,2.917
2349246,500,375,17,6,48,0.353,2.824
2416292,397,500,19,9,39,0.474,2.053
2337549,364,500,6,3,10,0.5,1.667
2416290,500,375,10,3,44,0.3,4.4
2352785,500,333,29,7,129,0.241,4.448
2329021,500,334,5,1,0,0.2,0.0
1159879,1024,683,13,10,15,0.769,1.154
2352781,500,334,7,10,5,1.429,0.714
2393838,500,333,0,0,0,0.0,0.0
2325267,500,303,12,2,23,0.167,1.917
2408282,500,367,12,6,19,0.5,1.583
2388089,332,500,23,15,54,0.652,2.348
2405464,500,375,15,7,37,0.467,2.467
2365195,500,281,14,7,21,0.5,1.5
2345506,500,375,40,29,246,0.725,6.15
2348827,500,375,28,21,154,0.75,5.5
2345504,500,369,20,18,47,0.9,2.35
2397063,500,333,10,6,0,0.6,0.0
2345501,500,458,17,11,35,0.647,2.059
2390282,500,347,16,15,42,0.938,2.625
2332087,500,375,9,7,19,0.778,2.111
2387842,500,500,18,25,61,1.389,3.389
2341476,375,500,17,9,40,0.529,2.353
2393938,500,335,22,10,55,0.455,2.5
2380504,375,500,20,9,46,0.45,2.3
85,800,535,17,12,39,0.706,2.294
2352439,375,500,25,10,119,0.4,4.76
2359316,412,500,11,9,17,0.818,1.545
2359313,500,375,11,3,19,0.273,1.727
2384946,500,305,11,10,17,0.909,1.545
2360682,500,357,12,4,16,0.333,1.333
2343656,333,500,4,7,1,1.75,0.25
2389266,500,331,18,17,39,0.944,2.167
2397393,500,281,15,4,25,0.267,1.667
2397397,500,333,16,12,28,0.75,1.75
2409829,500,326,23,11,119,0.478,5.174
2363550,500,375,15,5,34,0.333,2.267
2363552,500,375,15,5,48,0.333,3.2
2393484,500,333,18,24,51,1.333,2.833
1159258,1024,576,10,5,15,0.5,1.5
2368724,307,500,23,11,57,0.478,2.478
2327741,500,375,12,5,24,0.417,2.0
2408827,500,332,11,11,25,1.0,2.273
2333425,375,500,13,6,24,0.462,1.846
2408823,500,333,8,8,20,1.0,2.5
2336142,500,375,29,12,160,0.414,5.517
2333428,500,333,27,5,98,0.185,3.63
2377472,374,500,15,2,44,0.133,2.933
2404335,500,333,8,12,9,1.5,1.125
2403101,500,333,9,10,5,1.111,0.556
2323318,500,334,9,1,15,0.111,1.667
2403109,500,370,22,10,66,0.455,3.0
2326795,500,333,11,6,34,0.545,3.091
285690,1024,683,18,11,66,0.611,3.667
2404338,500,375,25,19,89,0.76,3.56
2324332,500,375,11,7,25,0.636,2.273
2371134,500,281,33,10,176,0.303,5.333
2402273,322,500,8,1,5,0.125,0.625
2371139,500,375,30,10,156,0.333,5.2
2353069,364,500,12,12,0,1.0,0.0
2397009,500,333,30,10,165,0.333,5.5
2412102,500,333,17,19,36,1.118,2.118
2322400,375,500,16,8,28,0.5,1.75
2322955,500,375,22,9,42,0.409,1.909
713411,1024,768,30,13,133,0.433,4.433
2390027,500,375,15,16,48,1.067,3.2
657,800,600,16,10,49,0.625,3.062
2340305,500,326,19,8,47,0.421,2.474
2405889,500,375,26,19,122,0.731,4.692
652,800,600,7,15,10,2.143,1.429
1507,800,600,27,30,160,1.111,5.926
2405883,500,375,5,8,4,1.6,0.8
2377695,375,500,15,7,19,0.467,1.267
2390758,500,333,21,10,59,0.476,2.81
659,800,600,0,0,0,0.0,0.0
713781,1024,657,7,6,14,0.857,2.0
2393221,500,500,4,2,0,0.5,0.0
2376129,500,281,12,3,38,0.25,3.167
1591910,1024,784,11,1,8,0.091,0.727
2387046,500,344,6,9,0,1.5,0.0
2347622,500,334,16,6,29,0.375,1.812
2336552,500,333,4,0,8,0.0,2.0
2354497,500,333,11,9,20,0.818,1.818
2410351,500,400,15,18,44,1.2,2.933
2392289,500,347,34,7,184,0.206,5.412
3882,640,480,20,8,83,0.4,4.15
2392285,500,375,12,11,47,0.917,3.917
3888,700,405,24,5,45,0.208,1.875
2367651,500,333,24,12,121,0.5,5.042
2320068,500,500,9,11,42,1.222,4.667
2350006,500,206,23,10,80,0.435,3.478
2350003,500,375,34,8,183,0.235,5.382
2353209,500,332,14,8,43,0.571,3.071
2353206,500,375,17,16,71,0.941,4.176
2353207,500,333,22,7,79,0.318,3.591
2375348,375,500,22,4,83,0.182,3.773
2346687,500,282,15,9,33,0.6,2.2
2405262,500,375,10,8,9,0.8,0.9
2405260,375,500,11,13,20,1.182,1.818
2379471,500,277,15,16,58,1.067,3.867
2315383,375,500,23,22,61,0.957,2.652
2379475,500,375,13,8,23,0.615,1.769
2315386,500,334,14,10,37,0.714,2.643
2379479,333,500,20,12,55,0.6,2.75
2315436,500,375,17,3,39,0.176,2.294
2416848,375,500,19,7,54,0.368,2.842
2321811,500,375,16,7,45,0.438,2.812
2321817,333,500,4,5,4,1.25,1.0
2315431,500,281,20,4,108,0.2,5.4
2387947,333,500,18,9,29,0.5,1.611
2417714,218,500,20,11,58,0.55,2.9
2405348,500,375,4,9,4,2.25,1.0
2375698,500,375,26,7,87,0.269,3.346
2323940,375,500,19,7,17,0.368,0.895
2399886,500,281,9,11,37,1.222,4.111
2320493,500,320,29,11,46,0.379,1.586
2375692,500,375,10,8,12,0.8,1.2
2394870,500,281,13,5,26,0.385,2.0
2362004,500,388,12,9,4,0.75,0.333
2414119,500,335,15,11,32,0.733,2.133
2378535,500,332,16,13,52,0.812,3.25
2346536,500,375,11,1,16,0.091,1.455
2391577,500,375,11,9,17,0.818,1.545
2391575,500,375,5,2,4,0.4,0.8
2363539,332,500,17,27,48,1.588,2.824
2317877,500,400,29,0,240,0.0,8.276
2345888,500,333,18,3,53,0.167,2.944
2339998,500,342,16,4,49,0.25,3.062
2339999,500,334,2,1,1,0.5,0.5
2339330,500,375,15,1,17,0.067,1.133
2315656,500,333,13,8,33,0.615,2.538
2330242,500,333,1,1,0,1.0,0.0
2361636,500,375,10,5,6,0.5,0.6
2386922,333,500,21,10,73,0.476,3.476
2386925,500,333,5,1,8,0.2,1.6
2386929,500,332,23,18,79,0.783,3.435
2337735,500,500,7,1,6,0.143,0.857
2352159,500,333,19,7,77,0.368,4.053
2343336,500,332,19,6,60,0.316,3.158
2362109,323,500,24,3,103,0.125,4.292
2405677,500,281,14,11,34,0.786,2.429
2405676,333,500,4,8,5,2.0,1.25
2399777,500,244,14,6,40,0.429,2.857
2366017,500,375,19,10,44,0.526,2.316
2335390,375,500,15,8,28,0.533,1.867
2318586,500,375,21,22,77,1.048,3.667
2325903,500,311,2,1,0,0.5,0.0
2318581,500,335,14,12,33,0.857,2.357
2325905,500,400,18,8,33,0.444,1.833
2319306,500,500,17,7,48,0.412,2.824
2352843,500,220,15,7,19,0.467,1.267
2352842,500,333,17,5,53,0.294,3.118
2407360,500,375,13,9,42,0.692,3.231
999,800,600,12,6,12,0.5,1.0
2316161,500,333,25,5,72,0.2,2.88
2361725,500,375,23,8,86,0.348,3.739
2317381,500,332,26,5,143,0.192,5.5
2317387,331,500,7,3,8,0.429,1.143
2391160,500,375,25,22,77,0.88,3.08
2380181,500,375,24,10,111,0.417,4.625
2380186,500,334,18,11,40,0.611,2.222
2374560,500,375,11,5,14,0.455,1.273
2374561,500,368,20,9,111,0.45,5.55
2321363,500,333,14,4,18,0.286,1.286
2328704,500,333,12,17,36,1.417,3.0
2415719,500,375,18,8,59,0.444,3.278
2401191,471,500,21,11,56,0.524,2.667
2318637,500,332,8,6,4,0.75,0.5
2365405,500,282,15,2,27,0.133,1.8
2361896,500,375,19,7,46,0.368,2.421
2317654,384,500,12,14,39,1.167,3.25
2317656,500,221,30,7,179,0.233,5.967
2317651,500,333,6,0,12,0.0,2.0
2388439,333,500,17,2,46,0.118,2.706
2357869,500,377,20,3,47,0.15,2.35
2361540,500,375,18,5,45,0.278,2.5
2388433,500,375,27,11,105,0.407,3.889
2357861,500,375,6,7,3,1.167,0.5
2411305,500,333,18,11,21,0.611,1.167
2340682,500,333,10,7,5,0.7,0.5
2316836,500,281,20,10,70,0.5,3.5
2395089,500,333,14,8,18,0.571,1.286
2342827,500,435,7,13,6,1.857,0.857
2401998,500,333,17,16,24,0.941,1.412
4491,256,256,9,4,9,0.444,1.0
2348458,500,367,8,11,15,1.375,1.875
2328521,375,500,21,6,98,0.286,4.667
2328520,341,500,14,10,22,0.714,1.571
2401996,500,303,22,15,50,0.682,2.273
2384292,500,438,18,12,39,0.667,2.167
2348453,500,332,10,5,9,0.5,0.9
1592676,1280,867,18,6,51,0.333,2.833
1832,800,600,8,3,5,0.375,0.625
2386587,500,333,9,5,12,0.556,1.333
2386586,500,333,26,12,136,0.462,5.231
2328701,500,370,22,16,106,0.727,4.818
2374021,500,332,18,6,64,0.333,3.556
2385620,500,375,12,11,22,0.917,1.833
2385164,500,375,15,22,39,1.467,2.6
2400645,500,332,15,11,28,0.733,1.867
2355312,500,375,14,7,48,0.5,3.429
2411478,500,385,6,9,14,1.5,2.333
2403595,332,500,19,13,46,0.684,2.421
285868,1280,1024,2,1,2,0.5,1.0
2403590,500,333,22,20,167,0.909,7.591
2372134,500,333,30,18,146,0.6,4.867
2369489,500,375,18,6,52,0.333,2.889
2355648,500,375,10,4,8,0.4,0.8
285860,1024,768,14,6,29,0.429,2.071
1592581,1024,768,24,9,90,0.375,3.75
2332488,500,500,10,3,11,0.3,1.1
1592584,768,1024,19,3,44,0.158,2.316
2410862,500,334,14,8,41,0.571,2.929
2390560,375,500,18,17,53,0.944,2.944
2388405,500,375,13,8,29,0.615,2.231
1159400,1024,768,30,7,271,0.233,9.033
2318963,500,375,37,19,260,0.514,7.027
2340949,500,375,20,2,26,0.1,1.3
2404766,500,333,15,12,40,0.8,2.667
2363769,500,333,14,18,30,1.286,2.143
2324143,333,500,15,6,37,0.4,2.467
2367000,500,283,17,5,47,0.294,2.765
2327106,500,333,29,16,104,0.552,3.586
2349413,500,375,14,13,53,0.929,3.786
2403304,500,375,14,10,19,0.714,1.357
2316520,333,500,19,15,77,0.789,4.053
2369483,500,500,4,9,2,2.25,0.5
2377863,500,375,17,6,66,0.353,3.882
2387034,500,305,10,3,7,0.3,0.7
2320203,500,375,38,9,70,0.237,1.842
2328748,500,374,13,1,40,0.077,3.077
2338974,500,375,19,8,52,0.421,2.737
2329920,500,332,12,2,20,0.167,1.667
2325456,333,500,8,3,9,0.375,1.125
2325453,500,334,21,19,66,0.905,3.143
2402467,500,375,18,13,50,0.722,2.778
2372637,375,500,3,1,4,0.333,1.333
2400911,500,375,28,20,168,0.714,6.0
2376495,500,333,23,5,93,0.217,4.043
2372632,500,334,25,10,109,0.4,4.36
2335550,500,333,12,4,31,0.333,2.583
2417051,500,333,14,10,16,0.714,1.143
2335800,500,397,13,9,12,0.692,0.923
2371442,500,333,11,4,10,0.364,0.909
2335554,317,500,11,1,19,0.091,1.727
2406772,500,375,12,8,31,0.667,2.583
2323120,500,333,13,5,42,0.385,3.231
2382358,500,375,20,13,68,0.65,3.4
2346056,500,333,18,1,91,0.056,5.056
2397238,500,377,0,0,0,0.0,0.0
2402643,500,375,11,16,33,1.455,3.0
2381915,500,332,8,11,16,1.375,2.0
2388923,375,500,9,7,20,0.778,2.222
2397231,500,332,20,14,56,0.7,2.8
2381662,500,375,9,6,20,0.667,2.222
713089,1024,768,16,8,25,0.5,1.562
